stage,trial_id,strategy,parameters,best_objective,best_objective_score,total_return_pct,buy_hold_return_pct,buy_hold_max_drawdown_pct,max_drawdown_pct,cagr_pct,sharpe_ratio,sortino_ratio,win_rate_pct,total_trades,profit_factor,recovery_factor,total_cost_pct,avg_cost_per_trade_pct,final_balance
all,29,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 1.6399072328055138, ""entry_days"": 9.51944869792718, ""exit_days"": 1.3132683531331149, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.26760961034503383}",mar,8756638123.226948,875.6638123226949,200.10062012394803,-99.7381334979267,-64.11553012355633,221.3766811435744,1.7101327566319842,0.8587500985990483,50.0,40,2.487553938635641,13.657592951898126,2151.3039102417324,53.78259775604331,9756.638123226949
1y,78,CSMARevertStrategy,"{""atr_mult"": 1.8, ""atr_period"": 18, ""entry_drop"": 0.4293528166764683, ""exit_up"": 0.945490739183619, ""n_sma"": 490, ""rsi_max"": 32.0, ""rsi_period"": 37, ""timeframe_minutes"": 5}",mar,8752963215.20351,875.2963215203512,-24.21430939037421,-99.7381334979267,-92.18318994521732,889.4758865356029,2.437772906294408,0.3904800067383155,85.71428571428571,7,15.65246989801934,9.4951836884851,141.89259974958182,20.270371392797404,9752.963215203512
all,157,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.4966912174385283, ""breakout_slope_min"": 0.00338592110132413, ""breakout_window"": 12, ""buy_spacing_mult_bear"": 1.013797395094663, ""center_lookback"": 16, ""cooldown_bars"": 6, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02, ""min_step_pct"": 0.03994765900708552, ""min_strength"": 0.5917802302215613, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 11, ""recenter_dwell_bars"": 7, ""recenter_threshold_pct"": 0.12, ""sell_spacing_mult_bull"": 1.3276994686858437, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.005779953696342691, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.010644278979172632, ""tol_buy_lo"": 0.012537656617123125, ""tol_sell_hi"": 0.01, ""tol_sell_lo"": 0.01162909937164168, ""trail_atr_mult"": 3.0919488078628183, ""trend_ema_fast"": 23, ""trend_ema_slow"": 119}",mar,8741318628.25112,874.131862825112,200.10062012394803,-99.7381334979267,-97.19662594215832,221.11796883408252,1.8169995954267009,1.1073437697659163,96.0,25,158.2516817757391,8.993438345743684,546.6726519373135,21.86690607749254,9741.31862825112
1y,54,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 4.451923759625866, ""entry_days"": 16.280654056536875, ""exit_days"": 1.5798310376991258, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.2}",mar,8687659270.042076,868.7659270042076,-24.21430939037421,-99.7381334979267,-47.41594354463845,882.8087022694906,3.1120167473912925,1.452550004777917,72.72727272727273,11,7.162018450209341,18.322232187288048,281.600169078085,25.600015370735,9687.659270042075
all,8,CSMARevertStrategy,"{""atr_mult"": 0.9348017088790801, ""atr_period"": 46, ""entry_drop"": 0.12243838126095496, ""exit_up"": 0.16012179088555512, ""n_sma"": 431, ""rsi_max"": 33.3649442947868, ""rsi_period"": 28, ""timeframe_minutes"": 5}",mar,8574445760.6834755,857.4445760683476,200.10062012394803,-99.7381334979267,-94.08872459337412,218.28690342484015,1.7135376155418405,0.7265745356777555,63.24786324786324,117,1.9303335720118624,9.1131491023392,1468.161294681556,12.548387134030394,9574.445760683477
1y,46,CompositeMomentumIndexStrategy,"{""roc_period"": 11, ""rsi_period"": 15, ""signal_threshold"": 0.4578565534181998, ""tsi_long"": 34, ""tsi_short"": 19}",mar,8567611414.630191,856.761141463019,-24.21430939037421,-99.7381334979267,-92.99845221752727,870.5532013869193,2.1496163960398693,1.481579783632982,50.0,22,4.2294010850133565,9.212638716384427,246.4879123062275,11.203996013919436,9567.611414630192
all,32,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.0, ""breakout_slope_min"": 0.0013361741936581228, ""breakout_window"": 20, ""buy_spacing_mult_bear"": 1.6563946246212349, ""center_lookback"": 21, ""cooldown_bars"": 6, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.019196201290605033, ""min_step_pct"": 0.020477982418541065, ""min_strength"": 0.6797816482273474, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 10, ""recenter_dwell_bars"": 12, ""recenter_threshold_pct"": 0.15222767871534268, ""sell_spacing_mult_bull"": 1.696269686244185, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.004906564720817587, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.01694531831241138, ""tol_buy_lo"": 0.0059791735603995245, ""tol_sell_hi"": 0.01, ""tol_sell_lo"": 0.002552214827744437, ""trail_atr_mult"": 1.397250152766304, ""trend_ema_fast"": 79, ""trend_ema_slow"": 226}",mar,8379681073.137285,837.9681073137286,200.10062012394803,-99.7381334979267,-97.40942317918166,214.9520443113123,1.8059227642151283,1.093414385058388,96.66666666666669,30,127.2033244373928,8.602536386775558,567.1352671381923,18.90450890460641,9379.681073137286
all,57,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 1.1183443940997249, ""breakout_slope_min"": 0.0037217811164774518, ""breakout_window"": 48, ""buy_spacing_mult_bear"": 1.6347910290065715, ""center_lookback"": 33, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02, ""min_step_pct"": 0.02330020105233488, ""min_strength"": 0.5062392439103347, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 16, ""recenter_dwell_bars"": 11, ""recenter_threshold_pct"": 0.19020001510678158, ""sell_spacing_mult_bull"": 1.224752783691028, ""side_when_bear"": 2, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.005248016092124327, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.002562464328904045, ""tol_buy_lo"": 0.01, ""tol_sell_hi"": 0.013157330848199655, ""tol_sell_lo"": 0.015085175315328079, ""trail_atr_mult"": 2.6168119256313123, ""trend_ema_fast"": 33, ""trend_ema_slow"": 237}",mar,8223487036.921659,822.3487036921659,200.10062012394803,-99.7381334979267,-97.32105193026686,212.2531438375168,1.7959917103786027,1.048822668667228,95.23809523809524,21,618.5141599393504,8.449854244088943,487.51159503142594,23.21483785863933,9223.48703692166
all,112,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.0, ""breakout_slope_min"": 0.0038662447645417507, ""breakout_window"": 63, ""buy_spacing_mult_bear"": 1.0600562656193389, ""center_lookback"": 34, ""cooldown_bars"": 6, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.015179717636207292, ""min_step_pct"": 0.02834127494573131, ""min_strength"": 0.6438258855382923, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 20, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.12018833714853333, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.006972201746857828, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.014794413708317652, ""tol_buy_lo"": 0.010399139594541992, ""tol_sell_hi"": 0.006096444896823927, ""tol_sell_lo"": 0.0075839292487204345, ""trail_atr_mult"": 1.210060808166472, ""trend_ema_fast"": 53, ""trend_ema_slow"": 336}",mar,7949657078.580738,794.9657078580739,200.10062012394803,-99.7381334979267,-97.19662594215832,207.4672497877362,1.797113129870486,1.100346065657658,83.33333333333334,30,85.77223622251225,8.178943457678846,693.0753315825275,23.102511052750916,8949.657078580738
1y,91,CompositeMomentumIndexStrategy,"{""roc_period"": 19, ""rsi_period"": 25, ""signal_threshold"": 0.08171212947515472, ""tsi_long"": 37, ""tsi_short"": 6}",mar,7915543725.106365,791.5543725106365,-24.21430939037421,-99.7381334979267,-90.90899942035836,804.0019614139355,2.1214632854982147,1.2362234489370425,60.0,15,6.007916100059064,8.70710686024088,169.40856321352285,11.293904214234855,8915.543725106365
all,64,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.0013606588866306, ""entry_days"": 11.0, ""exit_days"": 1.133386807782217, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.2}",mar,7913439284.087357,791.3439284087358,200.10062012394803,-99.7381334979267,-59.53939856238755,206.82893386109393,1.7498570129004107,0.7694146565924875,48.837209302325576,43,2.437918111601932,13.291097114115738,1981.6202242382228,46.08419126135402,8913.439284087359
1y,9,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 4.0795243069803195, ""entry_days"": 10.771390298634282, ""exit_days"": 2.0, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.2}",mar,7829149823.882892,782.9149823882892,-24.21430939037421,-99.7381334979267,-56.70996031850443,795.1867061795987,2.783179452100532,1.4529141522019096,46.666666666666664,15,4.999830877956354,13.80559919264878,707.3461282422279,47.15640854948186,8829.149823882892
1y,80,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 49, ""oversold"": 24, ""rsi_period"": 17, ""signal_threshold"": 0.6}",mar,7798192780.549622,779.8192780549622,-24.21430939037421,-99.7381334979267,-29.773829954724405,792.0281178401316,3.497819610392229,0.7507786886141288,57.14285714285714,28,13.74904573026538,26.19143318950887,202.96343992971484,7.248694283204101,8798.192780549622
1y,69,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.721729861083481, ""entry_days"": 15.02734517611489, ""exit_days"": 1.6913365842938433, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.2}",mar,7737604797.176897,773.7604797176898,-24.21430939037421,-99.7381334979267,-58.16810199600572,785.8464492921715,2.9507204059108365,1.4190260257773466,50.0,12,5.442331865085917,13.302144184983415,347.42389380090947,28.951991150075788,8737.604797176899
1y,68,CSMARevertStrategy,"{""atr_mult"": 1.8, ""atr_period"": 48, ""entry_drop"": 0.7570694265230894, ""exit_up"": 0.1248533104460483, ""n_sma"": 721, ""rsi_max"": 32.0, ""rsi_period"": 49, ""timeframe_minutes"": 5}",mar,7735868517.186995,773.5868517186996,-24.21430939037421,-99.7381334979267,-75.06802131669262,785.6693041759422,2.3170232494915375,0.2759322590900952,100.0,2,inf,10.30514509574105,32.76244548526833,16.381222742634165,8735.868517186995
1y,104,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 4.096387510054118, ""entry_days"": 6.151666780613207, ""exit_days"": 1.2733923745387592, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.2}",mar,7727189769.809672,772.7189769809673,-24.21430939037421,-99.7381334979267,-59.19377784238969,784.7838525711946,2.602538411781586,1.4751710470872748,44.0,25,3.394832846350885,13.054057455809314,921.056720932259,36.84226883729036,8727.189769809673
1y,14,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.8523533641499843, ""entry_days"": 6.293394758403288, ""exit_days"": 2.5490646265374908, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.2}",mar,7722396505.530515,772.2396505530515,-24.21430939037421,-99.7381334979267,-62.93614275285599,784.2948208473833,2.5542043487437076,1.5172458071483108,40.909090909090914,22,3.6231848545834224,12.270209402339134,1027.212513282934,46.691477876497,8722.396505530514
1y,34,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 4.208616774139152, ""entry_days"": 11.09866619322079, ""exit_days"": 1.6281591445186543, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.2}",mar,7456101931.140589,745.6101931140589,-24.21430939037421,-99.7381334979267,-52.5731382488541,757.1288786435313,2.769241823495456,1.4349958442530195,50.0,16,4.705045811745098,14.182341361946571,634.4959040987397,39.655994006171234,8456.101931140589
1y,55,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 43, ""oversold"": 25, ""rsi_period"": 24, ""signal_threshold"": 0.9521234142622131}",mar,7434017264.420413,743.4017264420413,-24.21430939037421,-99.7381334979267,-31.41533783835263,754.876160708781,3.673678212303354,0.5013171563582481,63.63636363636363,11,48.62407666256198,23.663655322352696,77.95495333822386,7.086813939838533,8434.017264420414
1y,72,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 0.8535859817468961, ""breakout_slope_min"": 0.004411077826417353, ""breakout_window"": 20, ""buy_spacing_mult_bear"": 1.3846216272257033, ""center_lookback"": 18, ""cooldown_bars"": 0, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.026817120508562865, ""min_step_pct"": 0.033777269079338965, ""min_strength"": 0.6871738199227441, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 20, ""recenter_dwell_bars"": 8, ""recenter_threshold_pct"": 0.1457715929562525, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.001418787250640171, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.01271531569186359, ""tol_buy_lo"": 0.010305445690467336, ""tol_sell_hi"": 0.015645569810005623, ""tol_sell_lo"": 0.0163686338518875, ""trail_atr_mult"": 2.207067945104405, ""trend_ema_fast"": 72, ""trend_ema_slow"": 237}",mar,7399353228.577397,739.9353228577397,-24.21430939037421,-99.7381334979267,-97.28173647748808,751.340375881673,2.480513532828653,1.4532731511713413,93.33333333333331,15,124.78963738851948,7.606107267924519,229.85488160433349,15.323658773622231,8399.353228577396
all,183,CSMARevertStrategy,"{""atr_mult"": 1.0965675266745536, ""atr_period"": 36, ""entry_drop"": 0.9333433805517893, ""exit_up"": 0.18401375945554266, ""n_sma"": 796, ""rsi_max"": 39.92745989770107, ""rsi_period"": 49, ""timeframe_minutes"": 5}",mar,7212326114.986474,721.2326114986474,200.10062012394803,-99.7381334979267,-71.70570864298075,194.2131513341364,1.880069446341306,0.1656867028641205,100.0,1,inf,10.058231417663404,21.05600838930374,21.05600838930374,8212.326114986474
all,149,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.0, ""entry_days"": 11.0, ""exit_days"": 1.622381764507712, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.8111422053960885}",mar,7165552999.466659,716.5552999466659,200.10062012394803,-99.7381334979267,-87.58877150324066,193.35317090306253,1.663962865480692,0.7410317311120461,46.875,32,2.762997622730454,8.180903643798159,1270.0051622999688,39.687661321874025,8165.5529994666595
1y,134,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.661102183299149, ""entry_days"": 8.040155290295308, ""exit_days"": 2.0, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.19186990351568256}",mar,7145465946.503403,714.5465946503404,-24.21430939037421,-99.7381334979267,-65.9378112221199,725.4463274927522,2.5780002837852893,1.4402484572738368,47.368421052631575,19,3.708416612719226,10.83667445744141,1016.9334625221873,53.52281381695722,8145.465946503403
all,172,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.647501505638663, ""breakout_slope_min"": 0.0019909338597819443, ""breakout_window"": 78, ""buy_spacing_mult_bear"": 1.7315110582051392, ""center_lookback"": 36, ""cooldown_bars"": 6, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02, ""min_step_pct"": 0.022263822275567526, ""min_strength"": 0.6530254061107448, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 10, ""recenter_dwell_bars"": 11, ""recenter_threshold_pct"": 0.12, ""sell_spacing_mult_bull"": 1.2820259674961674, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.006539564588312185, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.005, ""tol_buy_lo"": 0.010948351531957484, ""tol_sell_hi"": 0.01845660977353849, ""tol_sell_lo"": 0.011243570560738604, ""trail_atr_mult"": 1.66038389242535, ""trend_ema_fast"": 23, ""trend_ema_slow"": 200}",mar,7113289577.529672,711.3289577529672,200.10062012394803,-99.7381334979267,-97.19662594215832,192.38939875356996,1.7689978511177211,1.07089535621971,96.42857142857144,28,3708.989692554851,7.31845319585763,501.4059070039356,17.907353821569128,8113.289577529673
all,60,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 47, ""oversold"": 28, ""rsi_period"": 26, ""signal_threshold"": 0.6}",mar,7048856190.485012,704.8856190485012,200.10062012394803,-99.7381334979267,-48.58354094357209,191.19702890079893,2.168482474661795,0.427735836472948,50.0,52,4.041150182528756,14.508732903334458,214.3944324779501,4.122969855345194,8048.856190485012
all,138,CSMARevertStrategy,"{""atr_mult"": 1.3380699798986913, ""atr_period"": 43, ""entry_drop"": 0.7632410260024641, ""exit_up"": 0.2758867694314566, ""n_sma"": 633, ""rsi_max"": 46.95680726861715, ""rsi_period"": 42, ""timeframe_minutes"": 5}",mar,7020981479.394092,702.0981479394093,200.10062012394803,-99.7381334979267,-73.79995781433563,190.6797528163036,1.6100600946577064,0.13548829619698,100.0,2,inf,9.513530477967656,31.306997660226248,15.653498830113124,8020.981479394094
all,169,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 1.5648980687927172, ""entry_days"": 14.185966191232406, ""exit_days"": 2.7249634031746988, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.1505865481660318}",mar,6956191135.541497,695.6191135541497,200.10062012394803,-99.7381334979267,-51.222289369547845,189.47403020098577,1.7793759045961943,0.7618554971039436,52.63157894736842,38,2.6823980956272964,13.580398731020058,971.0662724393096,25.554375590508148,7956.191135541498
all,85,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 70, ""oversold"": 36, ""rsi_period"": 50, ""signal_threshold"": 0.8688952214454654}",mar,6913166065.273867,691.3166065273866,200.10062012394803,-99.7381334979267,-96.25201972269473,188.67070428607315,1.6121549628806542,1.7264967567389178,55.55555555555556,27,3.0556568878749784,7.182359482108457,397.17965327650023,14.710357528759268,7913.166065273867
all,87,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.0236886108657512, ""breakout_slope_min"": 0.0005, ""breakout_window"": 67, ""buy_spacing_mult_bear"": 1.3665449892202026, ""center_lookback"": 16, ""cooldown_bars"": 0, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02, ""min_step_pct"": 0.01948501556758641, ""min_strength"": 0.7658818790109236, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 10, ""recenter_dwell_bars"": 13, ""recenter_threshold_pct"": 0.119859942751978, ""sell_spacing_mult_bull"": 1.2851576113981844, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.009825283133238912, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.0035457301577897383, ""tol_buy_lo"": 0.019254044791832632, ""tol_sell_hi"": 0.01926063111072678, ""tol_sell_lo"": 0.016507488337006042, ""trail_atr_mult"": 2.544477946532657, ""trend_ema_fast"": 62, ""trend_ema_slow"": 352}",mar,6778642822.92416,677.8642822924161,200.10062012394803,-99.7381334979267,-99.44167843224524,186.1451710931316,1.792212744060684,1.4016789139155346,93.33333333333331,15,181.0398635329052,6.816701940065101,284.30911244428836,18.953940829619224,7778.64282292416
all,4,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.0, ""entry_days"": 6.695978809817706, ""exit_days"": 1.050611548119066, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.23829497837968738}",mar,6756967053.447653,675.6967053447653,200.10062012394803,-99.7381334979267,-70.25777980120722,185.7362452346206,1.5438660130118884,0.8493425005679438,38.18181818181819,55,2.0876169301103458,9.617393365640554,2305.0384647447627,41.90979026808659,7756.967053447653
all,132,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.6748885950732286, ""breakout_slope_min"": 0.003749256796160339, ""breakout_window"": 21, ""buy_spacing_mult_bear"": 1.2555448359650105, ""center_lookback"": 27, ""cooldown_bars"": 1, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.021799904502540622, ""min_step_pct"": 0.01290601312654963, ""min_strength"": 0.585027934573527, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 19, ""recenter_dwell_bars"": 3, ""recenter_threshold_pct"": 0.22480585790436425, ""sell_spacing_mult_bull"": 1.3812733156367019, ""side_when_bear"": 2, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.00549706163350276, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.016745405946881627, ""tol_buy_lo"": 0.01855055646205674, ""tol_sell_hi"": 0.01, ""tol_sell_lo"": 0.005, ""trail_atr_mult"": 1.4021015201600222, ""trend_ema_fast"": 42, ""trend_ema_slow"": 228}",mar,6688817189.739219,668.8817189739219,200.10062012394803,-99.7381334979267,-97.2798157506682,184.4469165079195,1.7489079213294212,1.0168140228792222,88.23529411764706,17,166.38207928403543,6.875853061731642,353.9091492159301,20.81818524799589,7688.817189739219
1y,123,CSMARevertStrategy,"{""atr_mult"": 0.555077525927046, ""atr_period"": 7, ""entry_drop"": 0.956145950894994, ""exit_up"": 0.6361752956039902, ""n_sma"": 996, ""rsi_max"": 44.28376316002291, ""rsi_period"": 37, ""timeframe_minutes"": 5}",mar,6601537380.12609,660.153738012609,-24.21430939037421,-99.7381334979267,-71.70570864298075,669.9883008734013,2.594129971529033,0.3162758895808277,100.0,1,inf,9.20643210290944,19.60203363080599,19.60203363080599,7601.53738012609
all,42,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.0192486324047687, ""breakout_slope_min"": 0.000825971728882605, ""breakout_window"": 77, ""buy_spacing_mult_bear"": 1.1741732237987972, ""center_lookback"": 24, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02, ""min_step_pct"": 0.029707849535079746, ""min_strength"": 0.4940839859349024, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 20, ""recenter_dwell_bars"": 8, ""recenter_threshold_pct"": 0.13756178834025098, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 2, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.005244338549256419, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.019545030575163887, ""tol_buy_lo"": 0.010473591247728915, ""tol_sell_hi"": 0.01943860591182652, ""tol_sell_lo"": 0.003597045188201607, ""trail_atr_mult"": 1.4423114610847674, ""trend_ema_fast"": 64, ""trend_ema_slow"": 188}",mar,6531941859.646467,653.1941859646467,200.10062012394803,-99.7381334979267,-97.36282857968337,181.4576472013941,1.773916518886978,1.3085237247377548,83.33333333333334,18,129.67608800622293,6.70886616066276,424.04528457365734,23.558071365203187,7531.9418596464675
all,98,CSMARevertStrategy,"{""atr_mult"": 1.8, ""atr_period"": 11, ""entry_drop"": 0.7165351732601981, ""exit_up"": 0.7185314300306326, ""n_sma"": 526, ""rsi_max"": 32.02072471827249, ""rsi_period"": 14, ""timeframe_minutes"": 5}",mar,6474522654.410472,647.4522654410472,200.10062012394803,-99.7381334979267,-76.39849666929702,180.355943621474,1.6660628834045932,0.1081879898331168,100.0,2,inf,8.474672849174596,27.806766920483433,13.903383460241717,7474.522654410472
1y,33,CSMARevertStrategy,"{""atr_mult"": 2.4369827842374447, ""atr_period"": 48, ""entry_drop"": 0.9409751084695381, ""exit_up"": 0.5192137707943416, ""n_sma"": 623, ""rsi_max"": 31.21468815722146, ""rsi_period"": 14, ""timeframe_minutes"": 5}",mar,6365967700.285958,636.5967700285959,-24.21430939037421,-99.7381334979267,-71.70570864298075,645.97772176525,2.52891917657563,0.3101038091757599,100.0,1,inf,8.877909194066826,19.04126302583856,19.04126302583856,7365.967700285959
1y,59,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 4.403184460879214, ""entry_days"": 9.981367652961778, ""exit_days"": 1.4613044740747736, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.2}",mar,6150972770.751658,615.0972770751658,-24.21430939037421,-99.7381334979267,-57.602044555874166,624.068479986157,2.558393225973274,1.3391366438580703,55.55555555555556,18,3.868234398362768,10.678393133745791,585.235321769733,32.51307343165183,7150.972770751659
1y,67,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.0, ""breakout_slope_min"": 0.00021806412608912424, ""breakout_window"": 61, ""buy_spacing_mult_bear"": 1.2, ""center_lookback"": 26, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02083759390778135, ""min_step_pct"": 0.036869690096490465, ""min_strength"": 0.55, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 12, ""recenter_dwell_bars"": 11, ""recenter_threshold_pct"": 0.21108815172463302, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.00749418569447477, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.014162615967473065, ""tol_buy_lo"": 0.01038224212608873, ""tol_sell_hi"": 0.006438749059413326, ""tol_sell_lo"": 0.011212023441673304, ""trail_atr_mult"": 2.7994228926409845, ""trend_ema_fast"": 62, ""trend_ema_slow"": 236}",mar,6087035873.488257,608.7035873488257,-24.21430939037421,-99.7381334979267,-97.34137497392489,617.55373561036,2.416892455234139,1.4289812513101576,93.75,16,168.8951468269213,6.2532873355434,203.6315429411148,12.726971433819676,7087.0358734882575
all,59,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 3.0, ""entry_days"": 9.961458165280282, ""exit_days"": 1.8729081954972178, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.8696085530256095}",mar,6023547902.328413,602.3547902328413,200.10062012394803,-99.7381334979267,-89.95261034402756,171.5554533920152,1.5851964486682082,0.7491527429428082,45.45454545454545,33,2.793774730300332,6.696356980960418,900.9051825342924,27.30015704649371,7023.547902328413
1y,143,CSMARevertStrategy,"{""atr_mult"": 0.6997437945082501, ""atr_period"": 9, ""entry_drop"": 0.261256348254432, ""exit_up"": 0.7533090646239067, ""n_sma"": 733, ""rsi_max"": 28.679544305040185, ""rsi_period"": 18, ""timeframe_minutes"": 5}",mar,5598835620.471187,559.8835620471186,-24.21430939037421,-99.7381334979267,-92.18318994521732,567.8219108943844,2.2198538604665576,0.4620896729914144,81.81818181818183,11,7.2129600924108015,6.073597175144911,85.92422547098465,7.811293224634968,6598.835620471185
1y,35,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 66, ""oversold"": 35, ""rsi_period"": 44, ""signal_threshold"": 0.9723434805478844}",mar,5552147472.809587,555.2147472809587,-24.21430939037421,-99.7381334979267,-89.240208928047,563.0670930510058,1.9720323460428528,1.4133710269705242,60.0,25,3.0116130444923237,6.22157605803702,329.4411106288621,13.177644425154485,6552.147472809586
