stage,trial_id,strategy,parameters,best_objective,best_objective_score,total_return_pct,buy_hold_return_pct,buy_hold_max_drawdown_pct,max_drawdown_pct,cagr_pct,sharpe_ratio,sortino_ratio,win_rate_pct,total_trades,profit_factor,recovery_factor,total_cost_pct,avg_cost_per_trade_pct,final_balance
30d,145,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 115, ""oversold"": 17, ""rsi_period"": 21, ""signal_threshold"": 0.23152393278789385}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,165,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 95, ""oversold"": 32, ""rsi_period"": 41, ""signal_threshold"": 0.7512009999567822}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,163,CSMARevertStrategy,"{""atr_mult"": 1.514096195722919, ""atr_period"": 40, ""entry_drop"": 0.5681741541948797, ""exit_up"": 0.4963364016015115, ""n_sma"": 577, ""rsi_max"": 28.011881055736993, ""rsi_period"": 43, ""timeframe_minutes"": 5}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,176,CompositeMomentumIndexStrategy,"{""roc_period"": 14, ""rsi_period"": 20, ""signal_threshold"": 0.4634362748459533, ""tsi_long"": 37, ""tsi_short"": 13}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,45,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 70, ""oversold"": 30, ""rsi_period"": 41, ""signal_threshold"": 0.6}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,178,CSMARevertStrategy,"{""atr_mult"": 1.3951402453942825, ""atr_period"": 40, ""entry_drop"": 0.8610375229010349, ""exit_up"": 0.660861128991839, ""n_sma"": 772, ""rsi_max"": 17.133720970692348, ""rsi_period"": 43, ""timeframe_minutes"": 5}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,7,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 0.6532271615917646, ""breakout_slope_min"": 0.002539128976314359, ""breakout_window"": 20, ""buy_spacing_mult_bear"": 1.6272222083549104, ""center_lookback"": 36, ""cooldown_bars"": 1, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.022373869376952314, ""min_step_pct"": 0.02, ""min_strength"": 0.7194212156086077, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 12, ""recenter_dwell_bars"": 3, ""recenter_threshold_pct"": 0.160147148361459, ""sell_spacing_mult_bull"": 1.0768654590576314, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.001, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.005102082937169267, ""tol_buy_lo"": 0.017776067917484165, ""tol_sell_hi"": 0.017627733229129645, ""tol_sell_lo"": 0.01966808383598729, ""trail_atr_mult"": 2.2096347585634146, ""trend_ema_fast"": 50, ""trend_ema_slow"": 182}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,181,CompositeMomentumIndexStrategy,"{""roc_period"": 10, ""rsi_period"": 30, ""signal_threshold"": 0.7, ""tsi_long"": 19, ""tsi_short"": 6}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,50,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 140, ""oversold"": 27, ""rsi_period"": 46, ""signal_threshold"": 0.6}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
1y,165,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 70, ""oversold"": 18, ""rsi_period"": 39, ""signal_threshold"": 0.6}",final_balance,1000.0,0.0,-24.21430939037421,-99.7381334979267,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,3,CSMARevertStrategy,"{""atr_mult"": 0.7461114778913691, ""atr_period"": 36, ""entry_drop"": 0.3523924289473622, ""exit_up"": 0.24045103377502464, ""n_sma"": 469, ""rsi_max"": 25.70419542178046, ""rsi_period"": 19, ""timeframe_minutes"": 5}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,10,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 55, ""oversold"": 28, ""rsi_period"": 15, ""signal_threshold"": 0.39637185123782537}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,104,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.014445430316921, ""entry_days"": 15.92137759440775, ""exit_days"": 1.1014565040802398, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.7476569579191832}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,110,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 35, ""oversold"": 31, ""rsi_period"": 36, ""signal_threshold"": 0.39439155075447474}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,140,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 55, ""oversold"": 17, ""rsi_period"": 27, ""signal_threshold"": 0.6}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,113,CSMARevertStrategy,"{""atr_mult"": 3.642202928950863, ""atr_period"": 17, ""entry_drop"": 0.2585232206978282, ""exit_up"": 0.6142198347101656, ""n_sma"": 576, ""rsi_max"": 46.66909292492036, ""rsi_period"": 13, ""timeframe_minutes"": 5}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,138,CSMARevertStrategy,"{""atr_mult"": 1.5473609304785565, ""atr_period"": 48, ""entry_drop"": 0.5161169468851723, ""exit_up"": 0.048, ""n_sma"": 782, ""rsi_max"": 26.598246816609493, ""rsi_period"": 14, ""timeframe_minutes"": 5}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,115,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 82, ""oversold"": 15, ""rsi_period"": 20, ""signal_threshold"": 0.9756100391795501}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,82,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 0.9758750940160295, ""breakout_slope_min"": 0.003710809528364257, ""breakout_window"": 74, ""buy_spacing_mult_bear"": 1.7516881931783375, ""center_lookback"": 28, ""cooldown_bars"": 6, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.020517709847664933, ""min_step_pct"": 0.02, ""min_strength"": 0.48650912251777667, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 10, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.16820358446307188, ""sell_spacing_mult_bull"": 1.3, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.0012023941456007744, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.005, ""tol_buy_lo"": 0.013578356829548024, ""tol_sell_hi"": 0.0157821036765382, ""tol_sell_lo"": 0.014024818545648209, ""trail_atr_mult"": 2.0, ""trend_ema_fast"": 50, ""trend_ema_slow"": 250}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,118,CSMARevertStrategy,"{""atr_mult"": 0.8050201014846049, ""atr_period"": 48, ""entry_drop"": 0.8822327565219927, ""exit_up"": 0.12285670484002698, ""n_sma"": 901, ""rsi_max"": 20.095414566366117, ""rsi_period"": 16, ""timeframe_minutes"": 5}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,87,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.0208124184095158, ""breakout_slope_min"": 0.0016051833729001782, ""breakout_window"": 35, ""buy_spacing_mult_bear"": 1.6769491843846573, ""center_lookback"": 20, ""cooldown_bars"": 5, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02, ""min_step_pct"": 0.024806736589543472, ""min_strength"": 0.780335866287801, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 18, ""recenter_dwell_bars"": 15, ""recenter_threshold_pct"": 0.099513602928085, ""sell_spacing_mult_bull"": 1.6401627792675741, ""side_when_bear"": 2, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.003305049329736139, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.008245215390761628, ""tol_buy_lo"": 0.01637638195721705, ""tol_sell_hi"": 0.018546145770578604, ""tol_sell_lo"": 0.005, ""trail_atr_mult"": 1.033817537337206, ""trend_ema_fast"": 50, ""trend_ema_slow"": 242}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,134,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 1.6077487685130174, ""entry_days"": 15.564633792967905, ""exit_days"": 1.0151761468581402, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.17756759648548048}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,126,CompositeMomentumIndexStrategy,"{""roc_period"": 13, ""rsi_period"": 21, ""signal_threshold"": 0.9128210553039572, ""tsi_long"": 20, ""tsi_short"": 17}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,123,CSMARevertStrategy,"{""atr_mult"": 2.702114214980948, ""atr_period"": 12, ""entry_drop"": 0.38459294823701107, ""exit_up"": 0.048, ""n_sma"": 887, ""rsi_max"": 46.268392798447984, ""rsi_period"": 43, ""timeframe_minutes"": 5}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,133,CSMARevertStrategy,"{""atr_mult"": 3.0844171610392577, ""atr_period"": 17, ""entry_drop"": 0.7298235729625057, ""exit_up"": 0.39641253460659753, ""n_sma"": 576, ""rsi_max"": 32.0, ""rsi_period"": 14, ""timeframe_minutes"": 5}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,128,CSMARevertStrategy,"{""atr_mult"": 1.3518847767199609, ""atr_period"": 10, ""entry_drop"": 0.9431697977236684, ""exit_up"": 0.9980543149915979, ""n_sma"": 942, ""rsi_max"": 32.0, ""rsi_period"": 9, ""timeframe_minutes"": 5}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,98,CSMARevertStrategy,"{""atr_mult"": 3.336845671866755, ""atr_period"": 38, ""entry_drop"": 0.5197793842122601, ""exit_up"": 0.048, ""n_sma"": 576, ""rsi_max"": 34.61616201249028, ""rsi_period"": 25, ""timeframe_minutes"": 5}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,143,CSMARevertStrategy,"{""atr_mult"": 1.8, ""atr_period"": 22, ""entry_drop"": 0.25, ""exit_up"": 0.9070862100634508, ""n_sma"": 576, ""rsi_max"": 40.94871669327491, ""rsi_period"": 21, ""timeframe_minutes"": 5}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,197,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.0, ""breakout_slope_min"": 0.0045731400294178335, ""breakout_window"": 39, ""buy_spacing_mult_bear"": 1.1175674202015782, ""center_lookback"": 36, ""cooldown_bars"": 4, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.0275562814237834, ""min_step_pct"": 0.02021275710077474, ""min_strength"": 0.7541417915289597, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 6, ""recenter_dwell_bars"": 15, ""recenter_threshold_pct"": 0.24986806869485106, ""sell_spacing_mult_bull"": 1.5660176997506712, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.007268825847616392, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.010236904733955162, ""tol_buy_lo"": 0.01, ""tol_sell_hi"": 0.009820959498314605, ""tol_sell_lo"": 0.01999974388599684, ""trail_atr_mult"": 2.0, ""trend_ema_fast"": 50, ""trend_ema_slow"": 188}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,96,CompositeMomentumIndexStrategy,"{""roc_period"": 11, ""rsi_period"": 18, ""signal_threshold"": 0.4968617877251151, ""tsi_long"": 38, ""tsi_short"": 17}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,57,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.0, ""breakout_slope_min"": 0.0012400763962632235, ""breakout_window"": 77, ""buy_spacing_mult_bear"": 1.584547425300658, ""center_lookback"": 36, ""cooldown_bars"": 3, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.026335290801786138, ""min_step_pct"": 0.02, ""min_strength"": 0.7362588243262803, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 11, ""recenter_dwell_bars"": 14, ""recenter_threshold_pct"": 0.2301750582306175, ""sell_spacing_mult_bull"": 1.4104916564456311, ""side_when_bear"": 1, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.006942534112524247, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.011823013829354133, ""tol_buy_lo"": 0.012843479504105991, ""tol_sell_hi"": 0.007378907696005903, ""tol_sell_lo"": 0.008202823090658009, ""trail_atr_mult"": 2.2655772094136735, ""trend_ema_fast"": 52, ""trend_ema_slow"": 293}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,80,Strategy_62_RSIAvgs,"{""ma_periods"": [5, 10, 20], ""overbought"": 50, ""oversold"": 30, ""rsi_period"": 28, ""signal_threshold"": 0.36891448485150047}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,83,CSMARevertStrategy,"{""atr_mult"": 1.8, ""atr_period"": 44, ""entry_drop"": 0.2151208736331861, ""exit_up"": 0.048, ""n_sma"": 576, ""rsi_max"": 17.31588721983768, ""rsi_period"": 45, ""timeframe_minutes"": 5}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,154,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.5784261958903434, ""entry_days"": 16.471483434296346, ""exit_days"": 1.0552889863693962, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.558565946539484}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,156,CompositeMomentumIndexStrategy,"{""roc_period"": 11, ""rsi_period"": 24, ""signal_threshold"": 0.7, ""tsi_long"": 22, ""tsi_short"": 13}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,117,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 1.5609559919116092, ""breakout_slope_min"": 0.0007101479314297579, ""breakout_window"": 60, ""buy_spacing_mult_bear"": 1.3330517066685532, ""center_lookback"": 34, ""cooldown_bars"": 0, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.012078299873964523, ""min_step_pct"": 0.02, ""min_strength"": 0.7455505975437656, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 12, ""recenter_dwell_bars"": 13, ""recenter_threshold_pct"": 0.1551512375909879, ""sell_spacing_mult_bull"": 1.1034526038540795, ""side_when_bear"": 2, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.001, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.0045094886032030915, ""tol_buy_lo"": 0.012101627149252912, ""tol_sell_hi"": 0.01, ""tol_sell_lo"": 0.019068826734353554, ""trail_atr_mult"": 1.0132762883803992, ""trend_ema_fast"": 77, ""trend_ema_slow"": 136}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,89,DonchianChampionAggressiveStrategy,"{""ema_exit_days"": 2.404621349342831, ""entry_days"": 15.123836679909884, ""exit_days"": 1.6825951016888263, ""timeframe_minutes"": 5, ""trailing_drawdown_pct"": 0.555515503251776}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,122,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 1.0, ""breakout_slope_min"": 0.003366528551387806, ""breakout_window"": 44, ""buy_spacing_mult_bear"": 1.379706318927501, ""center_lookback"": 31, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.027845163397329026, ""min_step_pct"": 0.035015478496577976, ""min_strength"": 0.6018615500493948, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 15, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.09582715367174932, ""sell_spacing_mult_bull"": 1.6696226760468256, ""side_when_bear"": 2, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.007976330252535625, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.010560376330091537, ""tol_buy_lo"": 0.01172624287389722, ""tol_sell_hi"": 0.009489888685439856, ""tol_sell_lo"": 0.0034754776351112893, ""trail_atr_mult"": 2.0, ""trend_ema_fast"": 28, ""trend_ema_slow"": 315}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,88,CSMARevertStrategy,"{""atr_mult"": 3.082143297733221, ""atr_period"": 36, ""entry_drop"": 0.22126445442021536, ""exit_up"": 0.059157926866721944, ""n_sma"": 395, ""rsi_max"": 38.040628658576765, ""rsi_period"": 34, ""timeframe_minutes"": 5}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,148,CSMARevertStrategy,"{""atr_mult"": 2.967452413065255, ""atr_period"": 45, ""entry_drop"": 0.8668842666642333, ""exit_up"": 0.5627808868922074, ""n_sma"": 376, ""rsi_max"": 43.021936627265504, ""rsi_period"": 18, ""timeframe_minutes"": 5}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,52,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 0.8814129452642853, ""breakout_slope_min"": 0.0005, ""breakout_window"": 40, ""buy_spacing_mult_bear"": 1.2, ""center_lookback"": 19, ""cooldown_bars"": 2, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.029634491476678935, ""min_step_pct"": 0.02250608246019159, ""min_strength"": 0.7801987418717284, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 17, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.23865054408934194, ""sell_spacing_mult_bull"": 1.5017681320433525, ""side_when_bear"": 2, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.0011986230866165924, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.005, ""tol_buy_lo"": 0.007764666527529706, ""tol_sell_hi"": 0.01, ""tol_sell_lo"": 0.005, ""trail_atr_mult"": 2.687560794979717, ""trend_ema_fast"": 50, ""trend_ema_slow"": 268}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,108,CSMARevertStrategy,"{""atr_mult"": 1.8998822010354628, ""atr_period"": 48, ""entry_drop"": 0.34914501750319293, ""exit_up"": 0.005916066543023124, ""n_sma"": 626, ""rsi_max"": 35.0065018056622, ""rsi_period"": 14, ""timeframe_minutes"": 5}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,6,CompositeMomentumIndexStrategy,"{""roc_period"": 10, ""rsi_period"": 28, ""signal_threshold"": 0.8692736000926952, ""tsi_long"": 21, ""tsi_short"": 11}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,77,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.1344100808416577, ""breakout_slope_min"": 0.0005, ""breakout_window"": 43, ""buy_spacing_mult_bear"": 1.4039183602679945, ""center_lookback"": 26, ""cooldown_bars"": 0, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02, ""min_step_pct"": 0.019383036637650737, ""min_strength"": 0.7103004803933772, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 10, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.23118446723809427, ""sell_spacing_mult_bull"": 1.7177919040152265, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.007839177538552417, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.005, ""tol_buy_lo"": 0.005980045412152827, ""tol_sell_hi"": 0.007172490709685724, ""tol_sell_lo"": 0.004482563783462418, ""trail_atr_mult"": 2.502129557076371, ""trend_ema_fast"": 26, ""trend_ema_slow"": 114}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,147,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.522517600191721, ""breakout_slope_min"": 0.0028897594820714314, ""breakout_window"": 70, ""buy_spacing_mult_bear"": 1.6092032096208868, ""center_lookback"": 20, ""cooldown_bars"": 4, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.019090048074533426, ""min_step_pct"": 0.02, ""min_strength"": 0.5933510225034025, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 9, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.19160089965324062, ""sell_spacing_mult_bull"": 1.2341258018367782, ""side_when_bear"": 2, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.008329091286082366, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.011334358532830885, ""tol_buy_lo"": 0.01725135243729541, ""tol_sell_hi"": 0.01, ""tol_sell_lo"": 0.005, ""trail_atr_mult"": 1.0145769430969378, ""trend_ema_fast"": 50, ""trend_ema_slow"": 221}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,177,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 1, ""atr_mult"": 0.7399944304047368, ""breakout_slope_min"": 0.001777349749438915, ""breakout_window"": 41, ""buy_spacing_mult_bear"": 1.465879429563731, ""center_lookback"": 20, ""cooldown_bars"": 6, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.02, ""min_step_pct"": 0.013929313024596815, ""min_strength"": 0.7790188226936063, ""no_sell_above_ema_fast_in_bull"": 1, ""num_grids"": 10, ""recenter_dwell_bars"": 10, ""recenter_threshold_pct"": 0.24850623443643655, ""sell_spacing_mult_bull"": 1.594215036049754, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.0009275921984222782, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.015759767761343055, ""tol_buy_lo"": 0.01, ""tol_sell_hi"": 0.014793000564720545, ""tol_sell_lo"": 0.01665198138326887, ""trail_atr_mult"": 2.914616993621677, ""trend_ema_fast"": 40, ""trend_ema_slow"": 200}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
30d,167,GridTradingStrategyV2Aggressive,"{""allow_bear_breakout_sell"": 0, ""atr_mult"": 1.1126494209206652, ""breakout_slope_min"": 0.0005, ""breakout_window"": 20, ""buy_spacing_mult_bear"": 1.243660738600211, ""center_lookback"": 15, ""cooldown_bars"": 6, ""fee_pct"": 0.0025, ""min_edge_pct"": 0.028537841046601273, ""min_step_pct"": 0.01725913619136607, ""min_strength"": 0.55, ""no_sell_above_ema_fast_in_bull"": 0, ""num_grids"": 11, ""recenter_dwell_bars"": 6, ""recenter_threshold_pct"": 0.12, ""sell_spacing_mult_bull"": 1.3154724549829104, ""side_when_bear"": 0, ""slippage_pct"": 0.01, ""strong_slope_min"": 0.003515494529267723, ""timeframe_minutes"": 60, ""tol_buy_hi"": 0.013221984633077047, ""tol_buy_lo"": 0.015444172911199185, ""tol_sell_hi"": 0.01, ""tol_sell_lo"": 0.009992854454076838, ""trail_atr_mult"": 1.3663594557628151, ""trend_ema_fast"": 52, ""trend_ema_slow"": 198}",final_balance,1000.0,0.0,-20.93850507824053,-38.783622969811795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1000.0
